Tweet Id,Ticker,Datetime,Text,Favs,RTs,Followers,Following,Is a RT,Sentiment
742517537284448256,cost,2016-06-14 00:42:00,p100 performance agn spg xom mcd duk intc sbux dis cvx gm cost mdt foxa unp lly,0.0,0.0,869.0,7.0,False,0
742517023415107584,cost,2016-06-14 00:40:00,rt weekly nasdaq100 performance symc rost cost aal intc isrg nvda srcl cern chtr lltc ulta,0.0,1.0,967.0,6.0,True,0
742516915692769280,cost,2016-06-14 00:40:00,weekly nasdaq100 performance symc rost cost aal intc isrg nvda srcl cern chtr lltc ulta,0.0,1.0,869.0,7.0,False,0
742516779491184640,cost,2016-06-14 00:39:00,weekly p100 performance vz mdt duk unp cost intc spg nee xom nke cvx jnj rtn,0.0,0.0,869.0,7.0,False,0
742509888790757377,cost,2016-06-14 00:12:00,low pole,0.0,0.0,4864.0,2512.0,False,0
742496428317102081,cost,2016-06-13 23:18:00,benzinga wal mart stop accepting visa canada expect states axp cost wmt v,0.0,0.0,1459.0,1188.0,False,0
742495486976925696,cost,2016-06-13 23:14:00,benzinga wal mart stop accepting visa canada expect states axp cost wmt v,0.0,0.0,1589.0,1376.0,False,1
742492186311168000,cost,2016-06-13 23:01:00,rt wal mart stop accepting visa canada expect states axp cost wmt v,0.0,2.0,2907.0,3525.0,True,1
742491873508397056,cost,2016-06-13 23:00:00,wal mart stop accepting visa canada expect states axp cost wmt v,1.0,2.0,50443.0,1519.0,False,0
742483494715162628,cost,2016-06-13 22:27:00,cost us costco wholesale co cost shares bought cibc world markets inc wholesale corp,0.0,0.0,2767.0,279.0,False,0
742478617645613056,cost,2016-06-13 22:07:00,cost us costco wholesale co cost shares bought cibc world markets inc wholesale corp,0.0,0.0,3342.0,253.0,False,0
742472947332304897,cost,2016-06-13 21:45:00,new post june portfolio updated aapl vxx iwm cost,1.0,0.0,1204.0,2034.0,False,0
742462528727306240,cost,2016-06-13 21:03:00,heres american express trying keep costco customers fleeing,0.0,0.0,154.0,256.0,False,0
742436262036938752,cost,2016-06-13 19:19:00,commented beaten down softline retailers awash cash,0.0,0.0,14.0,62.0,False,0
742419026291400704,cost,2016-06-13 18:11:00,hi paul almost missed looks like quote costo csst rather costco cost tweet need us,0.0,0.0,48697.0,553.0,False,0
742410651205767168,cost,2016-06-13 17:37:00,cost 154.87 costco wholesale cost added watch list right cost watching last price 15,0.0,0.0,958.0,440.0,False,0
742404422135885824,cost,2016-06-13 17:13:00,gee thought costco cost e trade seems think csst thought china sec surv,0.0,0.0,121.0,175.0,False,1
